block_number,time,number_of_twetches
620520,1531287246,0
620521,1531287294,0
621216,1527796178,0
620753,1535439278,0
621217,1527796195,0
620754,1535439312,0
620755,1535439448,0
621218,1527796903,0
620522,1531288788,0
621219,1527796915,0
623938,1549499875,0
620523,1531288977,0
623939,1549500951,0
623940,1549501182,0
620524,1531289368,0
621220,1527797998,0
623941,1549502269,0
623942,1549503949,0
623943,1549504969,0
623944,1549505707,0
621221,1527798632,0
623945,1549507795,0
623946,1549507824,0
623947,1549508061,0
623948,1549508271,0
623949,1549509305,0
621222,1527799773,0
620525,1531290183,0
623950,1549510129,0
621223,1527800070,0
623951,1549510192,0
623952,1549510371,0
623953,1549510748,0
623954,1549510849,0
623955,1549510913,0
621224,1527800426,0
620526,1531290740,0
623956,1549512109,0
620527,1531290763,0
623957,1549512229,0
623958,1549512653,0
621225,1527801127,0
621226,1527801214,0
621227,1527801275,0
620528,1531291157,0
623959,1549514121,0
623960,1549514569,0
623961,1549514595,0
623962,1549514873,0
623963,1549515024,0
623964,1549515051,0
623965,1549515382,0
621228,1527802043,0
621229,1527802260,0
621230,1527802241,0
623966,1549516129,0
620529,1531291932,0
623967,1549516641,0
623968,1549517384,0
620530,1531291970,0
623969,1549517841,0
620756,1535442566,0
620531,1531292888,0
620532,1531293122,0
623970,1549519638,0
623971,1549520031,0
623972,1549520747,0
623973,1549521409,0
623974,1549521531,0
623975,1549521802,0
623976,1549523468,0
623977,1549524829,0
621231,1527806620,0
620533,1531294399,0
623978,1549524964,0
623979,1549525088,0
623980,1549525765,0
623981,1549526184,0
623982,1549526705,0
623983,1549526749,0
623984,1549526789,0
623985,1549526865,0
623986,1549526944,0
623987,1549527351,0
623988,1549527618,0
623989,1549527831,0
623990,1549527964,0
623991,1549528221,0
623992,1549529164,0
623993,1549529692,0
621232,1527807314,0
623994,1549529782,0
623995,1549529932,0
623996,1549530186,0
623997,1549530351,0
620534,1531295320,0
623998,1549533636,0
621233,1527807983,0
620535,1531295417,0
623999,1549534466,0
624000,1549534582,0
621234,1527808613,0
621235,1527808776,0
620536,1531296198,0
620757,1535444091,0
621236,1527808981,0
620537,1531296219,0
621237,1527809003,0
620538,1531296396,0
624001,1549535330,0
624002,1549535693,0
621238,1527809579,0
624003,1549535904,0
620758,1535444170,0
624004,1549536197,0
621239,1527810035,0
621240,1527810133,0
624005,1549537910,0
620759,1535444379,0
624006,1549538270,0
621241,1527810454,0
624007,1549538721,0
624008,1549538771,0
621242,1527810661,0
621243,1527810641,0
620760,1535444581,0
621244,1527810852,0
620761,1535444618,0
621245,1527811427,0
620539,1531298616,0
621246,1527811800,0
620540,1531298972,0
620762,1535445093,0
624009,1549540325,0
621247,1527812361,0
624010,1549540913,0
624011,1549541089,0
620763,1535445398,0
620541,1531300067,0
624012,1549542826,0
621248,1527812738,0
624013,1549543204,0
624014,1549543327,0
624015,1549543549,0
624016,1549543851,0
624017,1549544061,0
624018,1549544269,0
624019,1549544691,0
621249,1527813028,0
620542,1531301081,0
624020,1549545008,0
624021,1549545066,0
621250,1527813607,0
621251,1527814019,0
624022,1549546249,0
624023,1549546402,0
620543,1531302033,0
620764,1535446166,0
624024,1549547374,0
620544,1531303208,0
620545,1531303339,0
620546,1531303382,0
620547,1531303828,0
624025,1549548198,0
620548,1531304590,0
621252,1527815209,0
621253,1527815232,0
620549,1531305393,0
624026,1549549313,0
620550,1531305513,0
624027,1549549792,0
624028,1549550213,0
620551,1531306350,0
624029,1549551604,0
621254,1527816805,0
620552,1531307325,0
621255,1527817083,0
621256,1527817141,0
621257,1527817169,0
621258,1527817242,0
620553,1531307700,0
624030,1549554710,0
620765,1535448090,0
624031,1549555009,0
620554,1531309192,0
624032,1549555761,0
620766,1535448155,0
624033,1549556643,0
624034,1549556869,0
624035,1549557443,0
624036,1549558011,0
624037,1549558250,0
624038,1549559001,0
620555,1531310246,0
624039,1549559908,0
624040,1549560350,0
620767,1535448689,0
620556,1531310519,0
624041,1549561041,0
624042,1549561309,0
621259,1527819265,0
624043,1549561555,0
624044,1549561733,0
624045,1549562031,0
624046,1549562465,0
624047,1549563025,0
620557,1531312061,0
624048,1549564671,0
624049,1549564731,0
624050,1549565482,0
620768,1535449257,0
624051,1549566017,0
621260,1527820000,0
621261,1527820459,0
624052,1549568125,0
620769,1535449418,0
621262,1527820581,0
624053,1549569085,0
620558,1531313257,0
620770,1535449617,0
621263,1527821178,0
621264,1527821286,0
624054,1549570583,0
620559,1531314476,0
620560,1531314868,0
624055,1549571305,0
620771,1535450047,0
624056,1549572470,0
620561,1531315111,0
624057,1549574033,0
621265,1527822620,0
624058,1549574270,0
624059,1549575081,0
624060,1549575263,0
621266,1527822708,0
624061,1549575563,0
624062,1549579163,0
620562,1531316088,0
621267,1527823548,0
620563,1531316399,0
621268,1527824953,0
624063,1549579369,0
620564,1531317314,0
620772,1535451100,0
624064,1549579672,0
624065,1549580329,0
624066,1549580361,0
624067,1549580663,0
624068,1549580678,0
624069,1549580724,0
620773,1535451227,0
624070,1549580985,0
620565,1531318031,0
624071,1549582415,0
624072,1549582543,0
624073,1549582556,0
620566,1531318237,0
620567,1531318259,0
624074,1549582643,0
624075,1549582789,0
624076,1549582942,0
624077,1549583137,0
624078,1549584091,0
624079,1549584166,0
624080,1549584452,0
624081,1549584739,0
624082,1549584863,0
624083,1549584879,0
620568,1531318995,0
620774,1535452411,0
624084,1549586929,0
624085,1549587044,0
620569,1531319121,0
620570,1531319183,0
624086,1549588161,0
620571,1531319504,0
624087,1549588283,0
624088,1549588339,0
624089,1549588583,0
624090,1549588664,0
620572,1531319570,0
624091,1549589601,0
624092,1549589660,0
620573,1531319628,0
620574,1531319759,0
624093,1549591283,0
621269,1527825142,0
624094,1549591545,0
620575,1531319873,0
624095,1549592239,0
624096,1549592955,0
621270,1527825161,0
621271,1527825836,0
620576,1531320723,0
624097,1549593646,0
620577,1531320850,0
620775,1535452434,0
620578,1531321088,0
621272,1527826716,0
624098,1549593979,0
621273,1527827183,0
624099,1549594041,0
624100,1549595722,0
620579,1531321819,0
624101,1549598625,0
621274,1527827421,0
620580,1531322062,0
624102,1549599285,0
624103,1549599502,0
624104,1549600581,0
624105,1549601023,0
624106,1549601123,0
624107,1549601235,0
621275,1527828260,0
624108,1549601746,0
624109,1549602146,0
620581,1531323628,0
620582,1531323639,0
624110,1549603284,0
620583,1531324578,0
624111,1549604505,0
624112,1549604601,0
620776,1535453949,0
620584,1531325480,0
621276,1527830415,0
624113,1549605621,0
620585,1531326051,0
621277,1527830469,0
620586,1531326472,0
624114,1549606130,0
620777,1535454279,0
621278,1527830636,0
624115,1549606524,0
621279,1527830926,0
620587,1531327684,0
624116,1549607300,0
624117,1549607507,0
620588,1531328269,0
620589,1531328458,0
624118,1549608443,0
620590,1531328634,0
624119,1549610062,0
621280,1527831175,0
620591,1531328854,0
620592,1531329105,0
621281,1527831314,0
624120,1549610628,0
620593,1531330256,0
624121,1549611746,0
620594,1531330344,0
624122,1549612672,0
620778,1535455494,0
620779,1535455518,0
621282,1527832470,0
624123,1549614825,0
624124,1549614922,0
621283,1527832752,0
620595,1531331656,0
624125,1549615280,0
620596,1531331979,0
620597,1531332224,0
624126,1549616025,0
620598,1531332471,0
624127,1549616307,0
624128,1549616611,0
621284,1527833186,0
620780,1535457235,0
620599,1531333220,0
624129,1549617164,0
624130,1549617682,0
620600,1531333399,0
624131,1549617860,0
620601,1531333412,0
620602,1531333523,0
624132,1549618485,0
620603,1531333613,0
621285,1527833500,0
624133,1549619008,0
624134,1549620106,0
620781,1535457945,0
624135,1549622002,0
621286,1527834194,0
624136,1549622719,0
624137,1549623570,0
620782,1535458479,0
624138,1549623650,0
621287,1527834481,0
620783,1535458719,0
620604,1531334891,0
621288,1527834712,0
620605,1531334914,0
624139,1549624401,0
624140,1549624725,0
620606,1531335285,0
624141,1549625625,0
624142,1549625724,0
621289,1527835296,0
620784,1535459859,0
620607,1531335993,0
624143,1549626685,0
620608,1531336694,0
620609,1531336808,0
620785,1535460717,0
620786,1535460759,0
624144,1549627402,0
620787,1535460999,0
621290,1527836725,0
624145,1549627884,0
624146,1549628145,0
624147,1549628396,0
624148,1549628661,0
624149,1549629226,0
624150,1549629287,0
620610,1531338903,0
620788,1535461491,0
620611,1531339101,0
624151,1549630159,0
620612,1531339529,0
624152,1549630305,0
624153,1549630409,0
624154,1549631294,0
624155,1549631963,0
624156,1549632130,0
624157,1549632166,0
624158,1549632226,0
624159,1549633000,0
624160,1549633427,0
624161,1549634121,0
624162,1549634506,0
620613,1531341971,0
620614,1531342095,0
624163,1549635859,0
620789,1535463338,0
624164,1549637086,0
624165,1549637449,0
620615,1531344070,0
624166,1549637720,0
624167,1549638200,0
624168,1549638573,0
620616,1531345518,0
620617,1531346110,0
624169,1549638945,0
621291,1527840667,0
620790,1535464391,0
620618,1531347043,0
624170,1549639900,0
624171,1549640183,0
624172,1549640301,0
620619,1531347639,0
620791,1535465318,0
624173,1549640986,0
624174,1549642103,0
624175,1549642590,0
621292,1527842288,0
620620,1531348377,0
624176,1549643526,0
624177,1549643973,0
624178,1549644049,0
624179,1549644705,0
624180,1549644919,0
624181,1549647169,0
620792,1535466386,0
624182,1549647412,0
620621,1531348821,0
624183,1549648461,0
620793,1535466484,0
624184,1549648545,0
620622,1531349040,0
624185,1549649301,0
624186,1549649780,0
624187,1549649903,0
621293,1527844519,0
620794,1535466889,0
624188,1549651731,0
620623,1531349691,0
624189,1549651946,0
620624,1531349740,0
624190,1549652729,0
624191,1549652962,0
620625,1531349852,0
624192,1549652985,0
624193,1549653169,0
624194,1549654973,0
620626,1531350474,0
624195,1549655462,0
624196,1549656465,0
624197,1549656742,0
620795,1535467562,0
624198,1549657118,0
620796,1535467735,0
624199,1549657733,0
620627,1531351610,0
620628,1531351825,0
621294,1527845672,0
624200,1549660066,0
621295,1527846348,0
620629,1531352329,0
621296,1527846841,0
621297,1527846967,0
624201,1549660365,0
624202,1549660829,0
624203,1549661088,0
624204,1549661602,0
621298,1527847541,0
624205,1549661626,0
624206,1549662132,0
620797,1535468439,0
624207,1549662621,0
620630,1531354035,0
621299,1527848083,0
621300,1527848132,0
620798,1535468619,0
621301,1527848282,0
624208,1549665587,0
624209,1549666041,0
624210,1549666161,0
624211,1549666345,0
624212,1549666534,0
621302,1527848877,0
620799,1535469197,0
621303,1527849340,0
624213,1549667371,0
620800,1535469248,0
624214,1549667386,0
624215,1549667449,0
624216,1549667688,0
621304,1527850090,0
621305,1527850606,0
621306,1527850642,0
621307,1527851257,0
621308,1527851336,0
621309,1527851352,0
621310,1527851642,0
620801,1535470478,0
624217,1549667917,0
621311,1527852492,0
624218,1549668563,0
624219,1549668588,0
624220,1549668863,0
621312,1527852719,0
621313,1527852839,0
621314,1527852960,0
624221,1549670062,0
624222,1549670665,0
624223,1549670841,0
621315,1527853837,0
621316,1527854228,0
624224,1549673507,0
624225,1549673627,0
624226,1549674707,0
624227,1549674712,0
624228,1549675066,0
624229,1549675125,0
621317,1527855356,0
624230,1549676459,0
621318,1527855408,0
620631,1531354254,0
621319,1527855595,0
624231,1549676473,0
624232,1549677828,0
624233,1549678041,0
624234,1549678668,0
624235,1549678926,0
624236,1549679061,0
624237,1549679207,0
624238,1549679916,0
624239,1549680682,0
624240,1549680860,0
624241,1549680920,0
621320,1527855952,0
624242,1549681129,0
624243,1549681221,0
624244,1549681377,0
624245,1549681749,0
624246,1549681955,0
624247,1549682124,0
624248,1549683021,0
624249,1549683025,0
624250,1549685145,0
624251,1549685326,0
621321,1527856608,0
624252,1549685915,0
624253,1549685985,0
624254,1549686201,0
624255,1549686259,0
621322,1527856744,0
624256,1549687841,0
624257,1549689083,0
624258,1549690102,0
620632,1531354910,0
624259,1549691204,0
624260,1549692142,0
620633,1531354995,0
620802,1535472039,0
620634,1531355043,0
624261,1549692319,0
621323,1527857902,0
624262,1549693489,0
624263,1549694592,0
624264,1549694624,0
624265,1549695227,0
620635,1531355250,0
624266,1549698019,0
624267,1549698647,0
624268,1549698701,0
624269,1549698887,0
621324,1527858442,0
621325,1527858709,0
621326,1527858861,0
620803,1535472759,0
621327,1527859043,0
624270,1549700926,0
624271,1549701587,0
624272,1549701863,0
624273,1549702545,0
621328,1527860306,0
620636,1531356520,0
624274,1549703842,0
624275,1549704322,0
624276,1549704765,0
620637,1531357076,0
620804,1535473623,0
624277,1549705245,0
621329,1527860565,0
620638,1531357182,0
624278,1549705520,0
620805,1535473861,0
624279,1549705666,0
624280,1549705753,0
621330,1527861159,0
624281,1549706506,0
624282,1549706568,0
624283,1549707199,0
624284,1549707384,0
624285,1549707589,0
620806,1535474740,0
620639,1531357846,0
624286,1549709264,0
624287,1549709302,0
624288,1549710681,0
624289,1549711159,0
624290,1549711224,0
624291,1549711459,0
624292,1549711485,0
624293,1549711784,0
624294,1549712088,0
621331,1527861703,0
619398,1542517427,0
621332,1527862200,0
620807,1535476719,0
624295,1549712627,0
620640,1531359213,0
621333,1527862364,0
624296,1549712808,0
620808,1535476771,0
624297,1549713199,0
624298,1549713264,0
624299,1549713349,0
624300,1549713707,0
621334,1527863597,0
621335,1527863786,0
620809,1535476839,0
621336,1527864501,0
620641,1531359648,0
621337,1527864512,0
621338,1527864594,0
621339,1527865484,0
621340,1527865798,0
621341,1527866460,0
620642,1531360113,0
624301,1549715090,0
621342,1527866742,0
624302,1549715245,0
624303,1549715312,0
621343,1527866973,0
621344,1527867430,0
624304,1549716441,0
620810,1535476997,0
620643,1531360582,0
624305,1549717705,0
621345,1527868258,0
620644,1531360739,0
621346,1527868362,0
624306,1549718063,0
624307,1549718445,0
620811,1535477806,0
620645,1531361350,0
624308,1549720425,0
624309,1549720432,0
620812,1535478218,0
624310,1549721905,0
621347,1527869867,0
624311,1549722209,0
620646,1531362341,0
620813,1535478823,0
624312,1549722468,0
621348,1527870707,0
624313,1549723164,0
624314,1549723190,0
624315,1549723343,0
620647,1531363520,0
624316,1549724435,0
620814,1535479235,0
624317,1549724545,0
620648,1531364139,0
620649,1531364294,0
624318,1549724842,0
624319,1549725083,0
620815,1535480259,0
624320,1549725261,0
620650,1531364663,0
620651,1531364748,0
624321,1549725382,0
620816,1535480429,0
620652,1531365082,0
620653,1531365152,0
624322,1549726191,0
624323,1549726228,0
624324,1549726342,0
620654,1531365937,0
624325,1549727085,0
624326,1549727145,0
620655,1531366325,0
621349,1527873109,0
624327,1549728142,0
624328,1549728443,0
624329,1549728482,0
624330,1549728802,0
620656,1531366855,0
624331,1549729191,0
621350,1527873549,0
624332,1549729999,0
621351,1527873717,0
620657,1531367973,0
624333,1549731903,0
620817,1535482927,0
621352,1527874827,0
620658,1531368680,0
620818,1535482988,0
621353,1527876331,0
620819,1535483434,0
624334,1549733243,0
621354,1527876579,0
620820,1535483575,0
620821,1535483670,0
620659,1531369448,0
624335,1549733722,0
621355,1527877088,0
624336,1549734140,0
621356,1527877564,0
620660,1531369671,0
624337,1549736504,0
624338,1549736666,0
624339,1549736784,0
620661,1531370353,0
621357,1527879026,0
620822,1535484579,0
620662,1531370612,0
620663,1531370630,0
621358,1527879273,0
624340,1549737533,0
620664,1531370925,0
621359,1527879464,0
624341,1549737645,0
624342,1549737687,0
624343,1549737832,0
624344,1549737921,0
621360,1527880017,0
624345,1549739241,0
620665,1531372064,0
620666,1531372075,0
624346,1549739629,0
624347,1549739734,0
624348,1549740180,0
621361,1527880995,0
621362,1527881064,0
620667,1531372512,0
620668,1531372737,0
620669,1531372807,0
620670,1531372720,0
621363,1527882538,0
621364,1527882918,0
620823,1535486440,0
620824,1535486499,0
624349,1549742865,0
621365,1527883561,0
624350,1549743105,0
624351,1549743117,0
621366,1527883890,0
621367,1527884152,0
624352,1549744944,0
624353,1549745722,0
620671,1531373950,0
624354,1549746622,0
621368,1527885105,0
620672,1531374073,0
620673,1531374085,0
620825,1535488058,0
621369,1527885647,0
620674,1531374372,0
621370,1527885769,0
624355,1549746766,0
624356,1549747066,0
624357,1549747245,0
624358,1549747366,0
624359,1549747519,0
621371,1527886149,0
620826,1535488746,0
621372,1527886291,0
624360,1549748001,0
624361,1549748147,0
624362,1549748206,0
624363,1549748299,0
624364,1549748361,0
620675,1531374997,0
624365,1549749168,0
621373,1527886944,0
624366,1549750826,0
624367,1549750880,0
624368,1549751541,0
624369,1549751685,0
624370,1549751807,0
620827,1535489439,0
624371,1549752108,0
620676,1531375522,0
624372,1549752269,0
620828,1535489513,0
624373,1549753042,0
620829,1535489622,0
624374,1549753765,0
624375,1549753825,0
621374,1527888511,0
624376,1549754867,0
624377,1549755330,0
624378,1549755525,0
624379,1549756727,0
621375,1527889030,0
624380,1549756999,0
620830,1535490042,0
624381,1549758202,0
624382,1549758285,0
624383,1549758443,0
624384,1549759025,0
620677,1531376651,0
624385,1549759459,0
624386,1549759471,0
620831,1535490858,0
619399,1542517605,0
624387,1549760961,0
621376,1527890336,0
620832,1535491299,0
621377,1527890539,0
